,RELIANCE.NS,TCS.NS,INFY.NS
213,0.10909631600155423,0.21089522640099495,0.11045457283369459
214,0.10836117305782167,0.19296401511754252,0.10265976439354402
215,0.1078221422242962,0.19038799423788882,0.10465521998697347
216,0.12279386067860709,0.19492875461975817,0.10119429595153934
217,0.13386967131092387,0.20016277566443702,0.10172437457468503
218,0.1276946791061364,0.19217127397360817,0.09530141327010438
219,0.11568778158323989,0.17029395512577056,0.08139528767879112
220,0.11076254583586664,0.1704758027303998,0.08242420733236394
221,0.114144041940211,0.18155468987929607,0.08286071038493537
222,0.12318598400100522,0.19613425249678068,0.09374246072924636
223,0.13516839693871385,0.22705949563008226,0.1108911216221265
224,0.14293599705889015,0.21934878874757463,0.1075548278065433
225,0.14247045361360022,0.22189155250732012,0.11154601340856513
226,0.1370306379852173,0.22656432329372306,0.11335422638912496
227,0.13499666851567893,0.2359590718296583,0.12264587807158034
228,0.13639350064758027,0.23460522586674787,0.12024501981071661
229,0.12095617148263549,0.22996561524071996,0.1122006765157012
230,0.12593030913504066,0.23079103174736298,0.12111798017999892
231,0.10458762089642315,0.22438472146580318,0.11263713383241214
232,0.10816516184563052,0.2323760777173321,0.11594228152699776
233,0.11451161341207727,0.23792405373070707,0.11843662388671478
234,0.11282089899257708,0.2266304496954064,0.1304406865117309
235,0.11534476196190546,0.22899136585052265,0.13561656810817402
236,0.12401906528548945,0.23049399621722072,0.12835174681944816
237,0.12720461744298672,0.22836408615009668,0.11725174494885149
238,0.12740066228784974,0.22195763042923694,0.10992453994640938
239,0.12330854145763259,0.21720244403956296,0.1112964328178398
240,0.10946385384074853,0.19796678767539616,0.09829464239610897
241,0.10404852279755361,0.20546287463103258,0.1000407003422551
242,0.10855728516802865,0.1957873312867761,0.0969538499098157
243,0.11926535616511935,0.20230931429151516,0.10490466337011728
244,0.12188725837321523,0.19804939719773368,0.10499819320483106
245,0.11977996967880089,0.19705871316664886,0.10624536438468957
246,0.11965741222217352,0.20027830294831633,0.11004926163798129
247,0.11250233032375856,0.2070479206010017,0.11254360399769836
248,0.1058128255033054,0.1993371652387274,0.11260594197555401
249,0.10870422631182808,0.1917089709190241,0.1075548278065433
250,0.11169366635911837,0.19866024225727225,0.11419622358085163
251,0.11164469718874259,0.19722378677202418,0.11316712098383686
252,0.11463413723603277,0.19504428190363748,0.11693996358785197
253,0.11304142842262799,0.1955727113599049,0.11918490830028566
254,0.10841017586086943,0.18038235216264847,0.12155448323257034
255,0.10779765763910831,0.17070676033862536,0.1330285587061617
256,0.12389654146153406,0.18872048418488202,0.14843129886047723
257,0.12695950252973187,0.18949654828909573,0.15479192218720222
258,0.12624891143653116,0.19881227480542402,0.15264059878120328
259,0.1507036644444103,0.20091377572930297,0.15114393848234048
260,0.17684916550446173,0.20357764194609024,0.15990537433406865
261,0.17559937541437554,0.20132745357795706,0.16012353438863336
262,0.17126230783426344,0.19262388107486622,0.1515804415349119
263,0.18162742647536356,0.20121158693571123,0.1543079453114362
264,0.1809167681168189,0.2075819737101982,0.15327340014702245
265,0.17285515117835604,0.21889986610858053,0.1517685531291309
266,0.16359271332018277,0.22808329134177546,0.1517372698005518
267,0.1562660375294206,0.22763664725181293,0.15048314676989794
268,0.17167888210917748,0.23845805836013695,0.16531208481843385
269,0.1828526647149179,0.24370318127137408,0.170014783202188
270,0.2029211455436054,0.2504212164523651,0.16929375736147256
271,0.20323964694707997,0.24853491721255688,0.16863538964963626
272,0.2124040791991577,0.25854574662282676,0.17393361467290552
273,0.20267616516103848,0.26122614444003495,0.1743724959902227
274,0.19645217015320326,0.25411115692987724,0.1724289048625955
275,0.18446985811351047,0.2556002614416854,0.17362018682092817
276,0.1860135304911954,0.25086810294116074,0.16587651107281187
277,0.1702331480722442,0.24855130337367787,0.1593554006116073
278,0.1801572078532424,0.2436206202288031,0.16054691124924247
279,0.1682238649839255,0.2239631414151883,0.15998243925900402
280,0.1662636183313264,0.20228701359886542,0.1494799306699237
281,0.17520748752068116,0.2055799532674441,0.15976304433620592
282,0.18135789424226478,0.2053978147842151,0.1552170827463707
283,0.17422722966369386,0.2091869448642522,0.15615764071746568
284,0.17420274507850586,0.22887753535847538,0.16866658150649438
285,0.16829731873948917,0.2465989746917196,0.16089166816565942
286,0.1698900948182378,0.25301910170676895,0.15634579804754523
287,0.1735902941220886,0.22831483070720054,0.15574999699286712
288,0.17113975037763607,0.2322696161498125,0.16051544497722142
289,0.17682468091927372,0.22985382089887113,0.15462137316341357
290,0.19013023680461638,0.23365943409956252,0.15462137316341357
291,0.19280114181576002,0.23819316491527048,0.14863349709972895
292,0.1912574694380751,0.24130386914108687,0.14198707038076608
293,0.2093901881993515,0.23868974316486197,0.14129741934035073
294,0.2227447805204138,0.23791193378904957,0.1386011074206845
295,0.2305614843416538,0.23395729378573743,0.13954166539177948
